item_id,item_name,brand,quantity,location
P-SYN-0000435,Whole Milk,UrbanHarvest,7,Freezer
P-SYN-0000436,Organic Spinach,SunBite,10,Pantry
P-SYN-0000437,Fresh Salad Mix,TrailJoy,10,Freezer
P-SYN-0000438,Chicken Nuggets,DailySource,6,Fridge
P-SYN-0000439,Organic Spinach,DailySource,1,Fridge
P-SYN-0000440,Organic Spinach,PeakFuel,3,Freezer
P-SYN-0000441,Greek Yogurt,Green Valley,2,Pantry
P-SYN-0000442,Chicken Nuggets,SunBite,3,Pantry
P-SYN-0000443,Frozen Dumplings,FarmNest,5,Fridge
P-SYN-0000444,Protein Shake,TrailJoy,12,Freezer
P-SYN-0000445,Fresh Salad Mix,DailySource,9,Pantry
P-SYN-0000446,Chicken Nuggets,PureRoot,1,Pantry
P-SYN-0000447,Chicken Nuggets,TrailJoy,2,Fridge
P-SYN-0000448,Fresh Salad Mix,DailySource,8,Fridge
P-SYN-0000449,Frozen Dumplings,FarmNest,3,Freezer
P-SYN-0000450,Fresh Salad Mix,Green Valley,8,Freezer
P-SYN-0000451,Chicken Nuggets,PureRoot,6,Fridge
P-SYN-0000452,Protein Shake,PeakFuel,4,Fridge
P-SYN-0000453,Frozen Dumplings,PureRoot,6,Freezer
P-SYN-0000454,Protein Shake,Green Valley,9,Pantry
P-SYN-0000455,Whole Milk,FarmNest,4,Fridge
P-SYN-0000456,Greek Yogurt,Green Valley,3,Fridge
P-SYN-0000457,Frozen Dumplings,UrbanHarvest,1,Freezer
P-SYN-0000458,Chicken Nuggets,PureRoot,5,Freezer
P-SYN-0000459,Chicken Nuggets,PeakFuel,8,Fridge
P-SYN-0000460,Organic Spinach,Green Valley,3,Freezer
P-SYN-0000461,Chicken Nuggets,PureRoot,5,Freezer
P-SYN-0000462,Fresh Salad Mix,DailySource,7,Freezer
P-SYN-0000463,Chicken Nuggets,DailySource,5,Fridge
P-SYN-0000464,Fresh Salad Mix,TrailJoy,7,Freezer
P-SYN-0000465,Fresh Salad Mix,Green Valley,5,Freezer
P-SYN-0000466,Organic Spinach,Green Valley,7,Fridge
P-SYN-0000467,Whole Milk,UrbanHarvest,12,Fridge
P-SYN-0000468,Chicken Nuggets,TrailJoy,1,Pantry
P-SYN-0000469,Fresh Salad Mix,PeakFuel,10,Freezer
P-SYN-0000470,Greek Yogurt,DailySource,8,Fridge
P-SYN-0000471,Frozen Dumplings,UrbanHarvest,3,Pantry
P-SYN-0000472,Fresh Salad Mix,TrailJoy,6,Fridge
P-SYN-0000473,Organic Spinach,UrbanHarvest,10,Freezer
P-SYN-0000474,Organic Spinach,FarmNest,6,Freezer
P-SYN-0000475,Frozen Dumplings,FarmNest,9,Fridge
P-SYN-0000476,Chicken Nuggets,PureRoot,11,Fridge
P-SYN-0000477,Fresh Salad Mix,PeakFuel,4,Fridge
P-SYN-0000478,Whole Milk,PeakFuel,9,Pantry
P-SYN-0000479,Whole Milk,PureRoot,6,Freezer
P-SYN-0000480,Fresh Salad Mix,PureRoot,4,Freezer
P-SYN-0000481,Whole Milk,PeakFuel,5,Pantry
P-SYN-0000482,Protein Shake,PeakFuel,12,Freezer
P-SYN-0000483,Frozen Dumplings,PeakFuel,10,Fridge
P-SYN-0000484,Fresh Salad Mix,TrailJoy,10,Fridge
P-SYN-0000485,Granola Bars,PeakFuel,10,Freezer
P-SYN-0000486,Granola Bars,TrailJoy,10,Freezer
P-SYN-0000487,Fresh Salad Mix,PeakFuel,1,Pantry
P-SYN-0000488,Greek Yogurt,FarmNest,4,Fridge
P-SYN-0000489,Whole Milk,PureRoot,3,Pantry
P-SYN-0000490,Chicken Nuggets,TrailJoy,10,Pantry
P-SYN-0000491,Granola Bars,SunBite,4,Fridge
P-SYN-0000492,Frozen Dumplings,Green Valley,10,Freezer
P-SYN-0000493,Greek Yogurt,Green Valley,12,Fridge
P-SYN-0000494,Frozen Dumplings,DailySource,1,Freezer
P-SYN-0000495,Whole Milk,PeakFuel,9,Freezer
P-SYN-0000496,Protein Shake,PeakFuel,11,Pantry
P-SYN-0000497,Fresh Salad Mix,UrbanHarvest,6,Freezer
P-SYN-0000498,Greek Yogurt,FarmNest,1,Fridge
P-SYN-0000499,Organic Spinach,Green Valley,5,Freezer
P-SYN-0000500,Fresh Salad Mix,PeakFuel,7,Fridge
P-SYN-0000501,Greek Yogurt,TrailJoy,10,Fridge
P-SYN-0000502,Organic Spinach,FarmNest,12,Freezer
P-SYN-0000503,Frozen Dumplings,FarmNest,2,Fridge
P-SYN-0000504,Chicken Nuggets,UrbanHarvest,7,Freezer
P-SYN-0000505,Fresh Salad Mix,TrailJoy,6,Pantry
P-SYN-0000506,Whole Milk,DailySource,1,Pantry
P-SYN-0000507,Fresh Salad Mix,SunBite,10,Pantry
P-SYN-0000508,Protein Shake,SunBite,5,Pantry
P-SYN-0000509,Whole Milk,PeakFuel,4,Freezer
P-SYN-0000510,Whole Milk,PureRoot,7,Fridge
P-SYN-0000511,Frozen Dumplings,SunBite,4,Pantry
P-SYN-0000512,Whole Milk,Green Valley,4,Freezer
P-SYN-0000513,Greek Yogurt,TrailJoy,7,Fridge
P-SYN-0000514,Greek Yogurt,Green Valley,4,Fridge
P-SYN-0000515,Granola Bars,DailySource,5,Fridge
P-SYN-0000516,Granola Bars,PureRoot,4,Pantry
P-SYN-0000517,Frozen Dumplings,Green Valley,5,Fridge
P-SYN-0000518,Chicken Nuggets,PureRoot,9,Pantry
P-SYN-0000519,Fresh Salad Mix,Green Valley,1,Pantry
P-SYN-0000520,Whole Milk,FarmNest,10,Freezer
P-SYN-0000521,Fresh Salad Mix,Green Valley,3,Pantry
P-SYN-0000522,Frozen Dumplings,DailySource,8,Freezer
P-SYN-0000523,Frozen Dumplings,DailySource,5,Fridge
P-SYN-0000524,Organic Spinach,PeakFuel,4,Freezer
P-SYN-0000525,Organic Spinach,FarmNest,4,Pantry
P-SYN-0000526,Whole Milk,Green Valley,3,Fridge
P-SYN-0000527,Granola Bars,PureRoot,7,Freezer
P-SYN-0000528,Greek Yogurt,DailySource,6,Pantry
P-SYN-0000529,Greek Yogurt,TrailJoy,4,Fridge
P-SYN-0000530,Greek Yogurt,TrailJoy,1,Fridge
P-SYN-0000531,Organic Spinach,FarmNest,6,Freezer
P-SYN-0000532,Frozen Dumplings,TrailJoy,4,Fridge
P-SYN-0000533,Protein Shake,Green Valley,4,Fridge
P-SYN-0000534,Granola Bars,PureRoot,8,Freezer
P-SYN-0000535,Frozen Dumplings,SunBite,11,Freezer
P-SYN-0000536,Chicken Nuggets,UrbanHarvest,1,Freezer
P-SYN-0000537,Fresh Salad Mix,FarmNest,8,Pantry
P-SYN-0000538,Whole Milk,UrbanHarvest,4,Pantry
P-SYN-0000539,Organic Spinach,FarmNest,5,Pantry
P-SYN-0000540,Whole Milk,TrailJoy,1,Fridge
P-SYN-0000541,Greek Yogurt,TrailJoy,12,Pantry
P-SYN-0000542,Granola Bars,DailySource,3,Fridge
P-SYN-0000543,Organic Spinach,TrailJoy,5,Pantry
P-SYN-0000544,Greek Yogurt,Green Valley,3,Pantry
P-SYN-0000545,Granola Bars,DailySource,2,Pantry
P-SYN-0000546,Organic Spinach,SunBite,8,Pantry
P-SYN-0000547,Greek Yogurt,FarmNest,11,Fridge
P-SYN-0000548,Granola Bars,Green Valley,6,Fridge
P-SYN-0000549,Chicken Nuggets,PureRoot,5,Pantry
P-SYN-0000550,Chicken Nuggets,SunBite,8,Pantry
P-SYN-0000551,Chicken Nuggets,UrbanHarvest,5,Freezer
P-SYN-0000552,Frozen Dumplings,FarmNest,5,Fridge
P-SYN-0000553,Fresh Salad Mix,UrbanHarvest,11,Pantry
P-SYN-0000554,Protein Shake,DailySource,3,Pantry
P-SYN-0000555,Chicken Nuggets,FarmNest,6,Pantry
P-SYN-0000556,Frozen Dumplings,FarmNest,3,Freezer
P-SYN-0000557,Organic Spinach,UrbanHarvest,7,Freezer
P-SYN-0000558,Granola Bars,PeakFuel,9,Pantry
P-SYN-0000559,Greek Yogurt,TrailJoy,8,Fridge
P-SYN-0000560,Protein Shake,DailySource,10,Fridge
P-SYN-0000561,Greek Yogurt,SunBite,3,Fridge
P-SYN-0000562,Frozen Dumplings,Green Valley,2,Pantry
P-SYN-0000563,Chicken Nuggets,Green Valley,4,Pantry
P-SYN-0000564,Whole Milk,PureRoot,12,Pantry
P-SYN-0000565,Organic Spinach,SunBite,8,Fridge
P-SYN-0000566,Chicken Nuggets,PeakFuel,12,Fridge
P-SYN-0000567,Protein Shake,FarmNest,6,Fridge
P-SYN-0000568,Granola Bars,UrbanHarvest,3,Pantry
P-SYN-0000569,Whole Milk,SunBite,8,Fridge
P-SYN-0000570,Greek Yogurt,FarmNest,3,Freezer
P-SYN-0000571,Fresh Salad Mix,PeakFuel,4,Fridge
P-SYN-0000572,Chicken Nuggets,FarmNest,3,Fridge
P-SYN-0000573,Whole Milk,PeakFuel,3,Fridge
P-SYN-0000574,Frozen Dumplings,PureRoot,3,Freezer
P-SYN-0000575,Whole Milk,PeakFuel,10,Pantry
P-SYN-0000576,Fresh Salad Mix,TrailJoy,4,Pantry
P-SYN-0000577,Organic Spinach,TrailJoy,4,Freezer
P-SYN-0000578,Granola Bars,PeakFuel,8,Fridge
P-SYN-0000579,Granola Bars,DailySource,9,Pantry
P-SYN-0000580,Whole Milk,Green Valley,5,Freezer
P-SYN-0000581,Organic Spinach,FarmNest,1,Freezer
P-SYN-0000582,Fresh Salad Mix,UrbanHarvest,2,Pantry
P-SYN-0000583,Whole Milk,TrailJoy,11,Freezer
P-SYN-0000584,Chicken Nuggets,PeakFuel,10,Pantry
P-SYN-0000585,Greek Yogurt,PureRoot,7,Pantry
P-SYN-0000586,Protein Shake,FarmNest,10,Pantry
P-SYN-0000587,Whole Milk,PureRoot,4,Freezer
P-SYN-0000588,Greek Yogurt,DailySource,8,Freezer
P-SYN-0000589,Whole Milk,FarmNest,3,Freezer
P-SYN-0000590,Greek Yogurt,Green Valley,7,Fridge
P-SYN-0000591,Fresh Salad Mix,UrbanHarvest,9,Fridge
P-SYN-0000592,Greek Yogurt,FarmNest,1,Pantry
P-SYN-0000593,Whole Milk,FarmNest,3,Pantry
P-SYN-0000594,Granola Bars,SunBite,2,Freezer
P-SYN-0000595,Fresh Salad Mix,TrailJoy,1,Fridge
P-SYN-0000596,Whole Milk,UrbanHarvest,11,Pantry
P-SYN-0000597,Fresh Salad Mix,TrailJoy,7,Fridge
P-SYN-0000598,Chicken Nuggets,FarmNest,11,Freezer
P-SYN-0000599,Greek Yogurt,PeakFuel,11,Fridge
P-SYN-0000600,Organic Spinach,PureRoot,7,Fridge
P-SYN-0000601,Whole Milk,PeakFuel,10,Pantry
P-SYN-0000602,Organic Spinach,UrbanHarvest,2,Fridge
P-SYN-0000603,Protein Shake,SunBite,4,Pantry
P-SYN-0000604,Organic Spinach,Green Valley,5,Pantry
P-SYN-0000605,Protein Shake,FarmNest,2,Pantry
P-SYN-0000606,Frozen Dumplings,FarmNest,3,Fridge
P-SYN-0000607,Greek Yogurt,SunBite,6,Pantry
P-SYN-0000608,Granola Bars,SunBite,12,Freezer
P-SYN-0000609,Greek Yogurt,PureRoot,9,Freezer
P-SYN-0000610,Chicken Nuggets,PureRoot,5,Fridge
P-SYN-0000611,Frozen Dumplings,SunBite,9,Freezer
P-SYN-0000612,Granola Bars,Green Valley,7,Freezer
P-SYN-0000613,Granola Bars,FarmNest,11,Fridge
P-SYN-0000614,Organic Spinach,PureRoot,3,Pantry
P-SYN-0000615,Chicken Nuggets,DailySource,11,Pantry
P-SYN-0000616,Chicken Nuggets,TrailJoy,6,Pantry
P-SYN-0000617,Whole Milk,PureRoot,11,Freezer
P-SYN-0000618,Granola Bars,PureRoot,12,Freezer
P-SYN-0000619,Frozen Dumplings,PureRoot,12,Fridge
P-SYN-0000620,Protein Shake,PeakFuel,11,Fridge
P-SYN-0000621,Frozen Dumplings,FarmNest,12,Freezer
P-SYN-0000622,Greek Yogurt,FarmNest,2,Fridge
P-SYN-0000623,Greek Yogurt,Green Valley,5,Pantry
P-SYN-0000624,Frozen Dumplings,Green Valley,5,Fridge
P-SYN-0000625,Granola Bars,TrailJoy,2,Freezer
P-SYN-0000626,Chicken Nuggets,SunBite,2,Freezer
P-SYN-0000627,Chicken Nuggets,FarmNest,7,Pantry
P-SYN-0000628,Granola Bars,SunBite,11,Fridge
P-SYN-0000629,Protein Shake,SunBite,12,Pantry
P-SYN-0000630,Organic Spinach,Green Valley,4,Freezer
P-SYN-0000631,Fresh Salad Mix,PureRoot,1,Pantry
P-SYN-0000632,Greek Yogurt,Green Valley,1,Fridge
P-SYN-0000633,Whole Milk,TrailJoy,12,Fridge
P-SYN-0000634,Whole Milk,TrailJoy,9,Freezer
P-SYN-0000635,Protein Shake,SunBite,1,Freezer
P-SYN-0000636,Organic Spinach,UrbanHarvest,3,Freezer
P-SYN-0000637,Protein Shake,TrailJoy,9,Pantry
P-SYN-0000638,Organic Spinach,UrbanHarvest,9,Pantry
P-SYN-0000639,Greek Yogurt,PureRoot,10,Fridge
P-SYN-0000640,Organic Spinach,Green Valley,8,Freezer
P-SYN-0000641,Fresh Salad Mix,FarmNest,8,Freezer
P-SYN-0000642,Protein Shake,TrailJoy,3,Pantry
P-SYN-0000643,Protein Shake,PureRoot,11,Fridge
P-SYN-0000644,Protein Shake,DailySource,7,Pantry
P-SYN-0000645,Frozen Dumplings,UrbanHarvest,11,Fridge
P-SYN-0000646,Fresh Salad Mix,FarmNest,7,Freezer
P-SYN-0000647,Frozen Dumplings,TrailJoy,7,Pantry
P-SYN-0000648,Granola Bars,SunBite,1,Fridge
P-SYN-0000649,Protein Shake,FarmNest,11,Pantry
P-SYN-0000650,Greek Yogurt,TrailJoy,4,Pantry
P-SYN-0000651,Greek Yogurt,SunBite,11,Pantry
P-SYN-0000652,Protein Shake,UrbanHarvest,3,Freezer
P-SYN-0000653,Frozen Dumplings,DailySource,6,Pantry
P-SYN-0000654,Organic Spinach,PureRoot,8,Freezer
P-SYN-0000655,Fresh Salad Mix,SunBite,11,Fridge
P-SYN-0000656,Fresh Salad Mix,UrbanHarvest,10,Fridge
P-SYN-0000657,Organic Spinach,SunBite,11,Freezer
P-SYN-0000658,Protein Shake,SunBite,10,Fridge
P-SYN-0000659,Chicken Nuggets,DailySource,7,Fridge
P-SYN-0000660,Chicken Nuggets,SunBite,6,Pantry
P-SYN-0000661,Fresh Salad Mix,TrailJoy,9,Pantry
P-SYN-0000662,Granola Bars,UrbanHarvest,11,Freezer
P-SYN-0000663,Greek Yogurt,Green Valley,12,Pantry
P-SYN-0000664,Greek Yogurt,PureRoot,7,Freezer
P-SYN-0000665,Fresh Salad Mix,PureRoot,3,Pantry
P-SYN-0000666,Whole Milk,SunBite,3,Freezer
P-SYN-0000667,Chicken Nuggets,TrailJoy,5,Pantry
P-SYN-0000668,Greek Yogurt,UrbanHarvest,6,Fridge
P-SYN-0000669,Granola Bars,PureRoot,11,Pantry
P-SYN-0000670,Organic Spinach,DailySource,12,Freezer
P-SYN-0000671,Greek Yogurt,Green Valley,8,Freezer
P-SYN-0000672,Chicken Nuggets,FarmNest,10,Freezer
P-SYN-0000673,Fresh Salad Mix,PeakFuel,2,Freezer
P-SYN-0000674,Fresh Salad Mix,DailySource,1,Pantry
P-SYN-0000675,Organic Spinach,DailySource,5,Pantry
P-SYN-0000676,Chicken Nuggets,PeakFuel,9,Freezer
P-SYN-0000677,Granola Bars,PureRoot,5,Fridge
P-SYN-0000678,Protein Shake,PeakFuel,2,Freezer
P-SYN-0000679,Chicken Nuggets,TrailJoy,5,Freezer
P-SYN-0000680,Whole Milk,TrailJoy,7,Pantry
P-SYN-0000681,Frozen Dumplings,PureRoot,5,Pantry
P-SYN-0000682,Organic Spinach,PeakFuel,5,Freezer
P-SYN-0000683,Organic Spinach,FarmNest,11,Pantry
P-SYN-0000684,Fresh Salad Mix,Green Valley,6,Fridge
P-SYN-0000685,Frozen Dumplings,Green Valley,3,Freezer
P-SYN-0000686,Greek Yogurt,DailySource,1,Freezer
P-SYN-0000687,Fresh Salad Mix,PeakFuel,9,Pantry
P-SYN-0000688,Organic Spinach,Green Valley,9,Fridge
P-SYN-0000689,Granola Bars,PeakFuel,6,Pantry
P-SYN-0000690,Frozen Dumplings,TrailJoy,1,Pantry
P-SYN-0000691,Protein Shake,Green Valley,6,Freezer
P-SYN-0000692,Granola Bars,TrailJoy,10,Pantry
P-SYN-0000693,Chicken Nuggets,PeakFuel,12,Fridge
P-SYN-0000694,Whole Milk,PureRoot,4,Fridge
P-SYN-0000695,Greek Yogurt,DailySource,6,Fridge
P-SYN-0000696,Organic Spinach,Green Valley,4,Fridge
P-SYN-0000697,Whole Milk,PureRoot,11,Freezer
P-SYN-0000698,Frozen Dumplings,UrbanHarvest,11,Fridge
P-SYN-0000699,Organic Spinach,UrbanHarvest,7,Freezer
P-SYN-0000700,Frozen Dumplings,PeakFuel,10,Fridge
P-SYN-0000701,Chicken Nuggets,PeakFuel,7,Freezer
P-SYN-0000702,Organic Spinach,DailySource,12,Fridge
P-SYN-0000703,Frozen Dumplings,DailySource,3,Freezer
P-SYN-0000704,Organic Spinach,Green Valley,2,Pantry
P-SYN-0000705,Protein Shake,PureRoot,6,Pantry
P-SYN-0000706,Frozen Dumplings,Green Valley,4,Freezer
P-SYN-0000707,Granola Bars,PeakFuel,5,Fridge
P-SYN-0000708,Organic Spinach,PureRoot,8,Freezer
P-SYN-0000709,Whole Milk,PureRoot,9,Freezer
P-SYN-0000710,Whole Milk,FarmNest,5,Fridge
P-SYN-0000711,Fresh Salad Mix,FarmNest,3,Fridge
P-SYN-0000712,Whole Milk,UrbanHarvest,10,Pantry
P-SYN-0000713,Fresh Salad Mix,DailySource,3,Freezer
P-SYN-0000714,Fresh Salad Mix,FarmNest,3,Fridge
P-SYN-0000715,Frozen Dumplings,Green Valley,6,Fridge
P-SYN-0000716,Protein Shake,PeakFuel,8,Fridge
P-SYN-0000717,Granola Bars,DailySource,5,Freezer
P-SYN-0000718,Fresh Salad Mix,PeakFuel,9,Freezer
P-SYN-0000719,Whole Milk,UrbanHarvest,10,Fridge
P-SYN-0000720,Fresh Salad Mix,UrbanHarvest,3,Fridge
P-SYN-0000721,Protein Shake,TrailJoy,6,Fridge
P-SYN-0000722,Chicken Nuggets,SunBite,3,Freezer
P-SYN-0000723,Whole Milk,UrbanHarvest,4,Fridge
P-SYN-0000724,Greek Yogurt,Green Valley,1,Pantry
P-SYN-0000725,Protein Shake,PureRoot,3,Pantry
P-SYN-0000726,Greek Yogurt,SunBite,2,Pantry
P-SYN-0000727,Chicken Nuggets,TrailJoy,11,Fridge
P-SYN-0000728,Chicken Nuggets,DailySource,3,Freezer
P-SYN-0000729,Granola Bars,TrailJoy,10,Freezer
P-SYN-0000730,Whole Milk,UrbanHarvest,9,Freezer
P-SYN-0000731,Greek Yogurt,FarmNest,10,Pantry
P-SYN-0000732,Granola Bars,FarmNest,11,Freezer
P-SYN-0000733,Greek Yogurt,UrbanHarvest,2,Freezer
P-SYN-0000734,Frozen Dumplings,UrbanHarvest,8,Freezer
P-SYN-0000735,Frozen Dumplings,DailySource,2,Fridge
P-SYN-0000736,Whole Milk,Green Valley,9,Pantry
P-SYN-0000737,Organic Spinach,UrbanHarvest,5,Pantry
P-SYN-0000738,Frozen Dumplings,PeakFuel,8,Freezer
P-SYN-0000739,Granola Bars,PeakFuel,8,Fridge
P-SYN-0000740,Whole Milk,TrailJoy,6,Fridge
P-SYN-0000741,Granola Bars,DailySource,9,Pantry
P-SYN-0000742,Granola Bars,SunBite,8,Fridge
P-SYN-0000743,Whole Milk,PeakFuel,12,Pantry
P-SYN-0000744,Chicken Nuggets,TrailJoy,5,Freezer
P-SYN-0000745,Protein Shake,Green Valley,6,Fridge
P-SYN-0000746,Chicken Nuggets,Green Valley,4,Fridge
P-SYN-0000747,Frozen Dumplings,TrailJoy,7,Fridge
P-SYN-0000748,Frozen Dumplings,TrailJoy,4,Pantry
P-SYN-0000749,Greek Yogurt,PureRoot,1,Pantry
P-SYN-0000750,Chicken Nuggets,FarmNest,9,Fridge
P-SYN-0000751,Whole Milk,FarmNest,8,Pantry
P-SYN-0000752,Chicken Nuggets,TrailJoy,1,Freezer
P-SYN-0000753,Fresh Salad Mix,FarmNest,6,Pantry
P-SYN-0000754,Frozen Dumplings,UrbanHarvest,3,Fridge
P-SYN-0000755,Chicken Nuggets,PeakFuel,7,Freezer
P-SYN-0000756,Protein Shake,UrbanHarvest,12,Fridge
P-SYN-0000757,Chicken Nuggets,Green Valley,2,Pantry
P-SYN-0000758,Frozen Dumplings,UrbanHarvest,7,Pantry
P-SYN-0000759,Chicken Nuggets,TrailJoy,5,Freezer
P-SYN-0000760,Fresh Salad Mix,DailySource,2,Pantry
P-SYN-0000761,Chicken Nuggets,DailySource,12,Freezer
P-SYN-0000762,Greek Yogurt,PureRoot,10,Fridge
P-SYN-0000763,Granola Bars,TrailJoy,4,Freezer
P-SYN-0000764,Greek Yogurt,PeakFuel,7,Pantry
P-SYN-0000765,Fresh Salad Mix,PeakFuel,6,Fridge
P-SYN-0000766,Organic Spinach,Green Valley,2,Fridge
P-SYN-0000767,Whole Milk,DailySource,4,Pantry
P-SYN-0000768,Organic Spinach,TrailJoy,11,Pantry
P-SYN-0000769,Whole Milk,FarmNest,2,Pantry
P-SYN-0000770,Frozen Dumplings,PureRoot,11,Pantry
P-SYN-0000771,Granola Bars,PeakFuel,3,Pantry
P-SYN-0000772,Granola Bars,PureRoot,5,Pantry
P-SYN-0000773,Granola Bars,DailySource,10,Freezer
P-SYN-0000774,Chicken Nuggets,FarmNest,9,Freezer
P-SYN-0000775,Chicken Nuggets,UrbanHarvest,11,Pantry
P-SYN-0000776,Whole Milk,FarmNest,9,Pantry
P-SYN-0000777,Frozen Dumplings,Green Valley,3,Fridge
P-SYN-0000778,Frozen Dumplings,DailySource,12,Pantry
P-SYN-0000779,Chicken Nuggets,SunBite,3,Freezer
P-SYN-0000780,Protein Shake,DailySource,2,Freezer
P-SYN-0000781,Organic Spinach,UrbanHarvest,10,Pantry
P-SYN-0000782,Granola Bars,PeakFuel,6,Fridge
P-SYN-0000783,Granola Bars,TrailJoy,7,Freezer
P-SYN-0000784,Greek Yogurt,PureRoot,9,Fridge
P-SYN-0000785,Frozen Dumplings,FarmNest,12,Fridge
P-SYN-0000786,Organic Spinach,TrailJoy,9,Pantry
P-SYN-0000787,Whole Milk,PureRoot,9,Fridge
P-SYN-0000788,Frozen Dumplings,TrailJoy,10,Freezer
P-SYN-0000789,Frozen Dumplings,PeakFuel,6,Pantry
P-SYN-0000790,Organic Spinach,Green Valley,12,Pantry
P-SYN-0000791,Greek Yogurt,SunBite,8,Freezer
P-SYN-0000792,Organic Spinach,UrbanHarvest,6,Fridge
P-SYN-0000793,Fresh Salad Mix,PureRoot,10,Fridge
P-SYN-0000794,Protein Shake,UrbanHarvest,2,Pantry
P-SYN-0000795,Whole Milk,Green Valley,12,Freezer
P-SYN-0000796,Organic Spinach,UrbanHarvest,4,Fridge
P-SYN-0000797,Fresh Salad Mix,Green Valley,12,Pantry
P-SYN-0000798,Frozen Dumplings,SunBite,10,Fridge
P-SYN-0000799,Frozen Dumplings,Green Valley,4,Pantry
P-SYN-0000800,Greek Yogurt,DailySource,5,Fridge
P-SYN-0000801,Whole Milk,UrbanHarvest,2,Fridge
P-SYN-0000802,Fresh Salad Mix,Green Valley,10,Fridge
P-SYN-0000803,Whole Milk,SunBite,9,Pantry
P-SYN-0000804,Frozen Dumplings,Green Valley,5,Freezer
P-SYN-0000805,Organic Spinach,FarmNest,5,Fridge
P-SYN-0000806,Chicken Nuggets,TrailJoy,7,Fridge
P-SYN-0000807,Whole Milk,DailySource,4,Freezer
P-SYN-0000808,Fresh Salad Mix,FarmNest,8,Fridge
P-SYN-0000809,Protein Shake,UrbanHarvest,9,Pantry
P-SYN-0000810,Fresh Salad Mix,TrailJoy,4,Freezer
P-SYN-0000811,Protein Shake,Green Valley,12,Fridge
P-SYN-0000812,Whole Milk,UrbanHarvest,7,Fridge
P-SYN-0000813,Whole Milk,PeakFuel,8,Pantry
P-SYN-0000814,Protein Shake,SunBite,11,Freezer
P-SYN-0000815,Fresh Salad Mix,PureRoot,4,Pantry
P-SYN-0000816,Chicken Nuggets,FarmNest,6,Freezer
P-SYN-0000817,Frozen Dumplings,SunBite,7,Freezer
P-SYN-0000818,Protein Shake,PureRoot,11,Pantry
P-SYN-0000819,Organic Spinach,FarmNest,9,Fridge
P-SYN-0000820,Chicken Nuggets,DailySource,3,Freezer
P-SYN-0000821,Organic Spinach,FarmNest,9,Pantry
P-SYN-0000822,Fresh Salad Mix,PureRoot,7,Fridge
P-SYN-0000823,Whole Milk,TrailJoy,5,Fridge
P-SYN-0000824,Frozen Dumplings,PureRoot,5,Freezer
P-SYN-0000825,Frozen Dumplings,PureRoot,2,Fridge
P-SYN-0000826,Frozen Dumplings,DailySource,6,Pantry
P-SYN-0000827,Protein Shake,UrbanHarvest,9,Pantry
P-SYN-0000828,Granola Bars,PureRoot,5,Fridge
P-SYN-0000829,Whole Milk,SunBite,1,Fridge
P-SYN-0000830,Organic Spinach,FarmNest,8,Fridge
P-SYN-0000831,Organic Spinach,PeakFuel,3,Freezer
P-SYN-0000832,Fresh Salad Mix,TrailJoy,7,Fridge
P-SYN-0000833,Frozen Dumplings,PeakFuel,11,Freezer
P-SYN-0000834,Granola Bars,DailySource,2,Pantry
P-SYN-0000835,Protein Shake,UrbanHarvest,4,Fridge
P-SYN-0000836,Fresh Salad Mix,Green Valley,7,Freezer
P-SYN-0000837,Fresh Salad Mix,PeakFuel,12,Pantry
P-SYN-0000838,Organic Spinach,FarmNest,3,Pantry
P-SYN-0000839,Granola Bars,DailySource,5,Freezer
P-SYN-0000840,Whole Milk,SunBite,12,Fridge
P-SYN-0000841,Whole Milk,DailySource,3,Freezer
P-SYN-0000842,Frozen Dumplings,DailySource,5,Fridge
P-SYN-0000843,Organic Spinach,PureRoot,9,Pantry
P-SYN-0000844,Frozen Dumplings,SunBite,7,Freezer
P-SYN-0000845,Organic Spinach,TrailJoy,5,Fridge
P-SYN-0000846,Frozen Dumplings,DailySource,4,Pantry
P-SYN-0000847,Chicken Nuggets,DailySource,11,Pantry
P-SYN-0000848,Whole Milk,TrailJoy,12,Fridge
P-SYN-0000849,Protein Shake,PureRoot,5,Freezer
P-SYN-0000850,Chicken Nuggets,Green Valley,5,Fridge
P-SYN-0000851,Protein Shake,Green Valley,10,Fridge
P-SYN-0000852,Frozen Dumplings,UrbanHarvest,4,Pantry
P-SYN-0000853,Fresh Salad Mix,Green Valley,3,Pantry
P-SYN-0000854,Greek Yogurt,PureRoot,3,Freezer
P-SYN-0000855,Granola Bars,FarmNest,1,Freezer
P-SYN-0000856,Frozen Dumplings,FarmNest,4,Fridge
P-SYN-0000857,Organic Spinach,UrbanHarvest,8,Freezer
P-SYN-0000858,Greek Yogurt,Green Valley,5,Freezer
P-SYN-0000859,Frozen Dumplings,Green Valley,1,Pantry
P-SYN-0000860,Chicken Nuggets,PeakFuel,2,Pantry
P-SYN-0000861,Protein Shake,FarmNest,5,Freezer
P-SYN-0000862,Protein Shake,SunBite,1,Pantry
P-SYN-0000863,Chicken Nuggets,PeakFuel,2,Pantry
P-SYN-0000864,Greek Yogurt,FarmNest,5,Pantry
P-SYN-0000865,Chicken Nuggets,Green Valley,10,Pantry
P-SYN-0000866,Chicken Nuggets,FarmNest,12,Freezer
P-SYN-0000867,Granola Bars,PureRoot,4,Fridge
P-SYN-0000868,Greek Yogurt,UrbanHarvest,2,Freezer
P-SYN-0000869,Granola Bars,FarmNest,3,Freezer
