recall_id,event_date,product_name,brand,reason,classification,states
R-SYN-0001034,2026-02-23,Granola Bars,PureRoot,Packaging integrity issue,III,OR;TX
R-SYN-0001035,2026-02-20,Fresh Salad Mix,UrbanHarvest,Potential E. coli contamination,II,ALL
R-SYN-0001036,2026-03-01,Frozen Dumplings,FarmNest,Packaging integrity issue,I,CO;CA;WA;AZ
R-SYN-0001037,2026-01-25,Greek Yogurt,DailySource,Listeria monocytogenes risk,II,TX;NV;CA;OR
R-SYN-0001038,2026-03-07,Organic Spinach,PureRoot,Packaging integrity issue,II,UT;CA;OR;WA
R-SYN-0001039,2026-03-10,Protein Shake,FarmNest,Potential E. coli contamination,II,CA;NV;WA
R-SYN-0001040,2026-02-11,Greek Yogurt,UrbanHarvest,Potential E. coli contamination,I,TX;OR;NY;WA
R-SYN-0001041,2026-02-22,Granola Bars,TrailJoy,Potential E. coli contamination,II,OR;CA
R-SYN-0001042,2025-12-02,Chicken Nuggets,DailySource,Potential E. coli contamination,II,OR;AZ;CA
R-SYN-0001043,2026-03-31,Whole Milk,FarmNest,Listeria monocytogenes risk,II,ALL
R-SYN-0001044,2026-01-28,Protein Shake,SunBite,Packaging integrity issue,II,CO;CA
R-SYN-0001045,2026-03-12,Granola Bars,TrailJoy,Listeria monocytogenes risk,II,NY;OR;CA
R-SYN-0001046,2026-02-03,Chicken Nuggets,FarmNest,Undeclared peanut allergen,II,WA;TX;CO
R-SYN-0001047,2026-02-23,Organic Spinach,FarmNest,Listeria monocytogenes risk,II,NY;WA
R-SYN-0001048,2026-01-29,Granola Bars,SunBite,Listeria monocytogenes risk,II,NY;AZ;NV;WA
R-SYN-0001049,2026-01-26,Fresh Salad Mix,FarmNest,Potential E. coli contamination,III,NY;AZ
R-SYN-0001050,2026-01-26,Organic Spinach,TrailJoy,Potential E. coli contamination,II,CA;NV;WA;NY
R-SYN-0001051,2026-02-23,Chicken Nuggets,SunBite,Listeria monocytogenes risk,I,NY;WA;UT;CA
R-SYN-0001052,2025-12-11,Granola Bars,TrailJoy,Listeria monocytogenes risk,I,UT;NY
R-SYN-0001053,2026-03-07,Greek Yogurt,TrailJoy,Potential E. coli contamination,I,ALL
R-SYN-0001054,2026-03-07,Greek Yogurt,PureRoot,Potential E. coli contamination,II,ALL
R-SYN-0001055,2026-03-25,Fresh Salad Mix,PureRoot,Packaging integrity issue,I,WA;AZ
R-SYN-0001056,2026-02-05,Chicken Nuggets,Green Valley,Packaging integrity issue,II,ALL
R-SYN-0001057,2026-03-17,Granola Bars,UrbanHarvest,Possible metal fragments,III,AZ;CA
R-SYN-0001058,2026-03-08,Organic Spinach,Green Valley,Potential E. coli contamination,II,CO;OR;UT
R-SYN-0001059,2026-03-19,Fresh Salad Mix,FarmNest,Possible metal fragments,III,TX;UT;AZ
R-SYN-0001060,2026-03-30,Greek Yogurt,UrbanHarvest,Possible metal fragments,II,UT;AZ;TX;CO
R-SYN-0001061,2026-02-24,Protein Shake,PureRoot,Potential E. coli contamination,III,TX;CA;OR;AZ
R-SYN-0001062,2025-12-17,Protein Shake,TrailJoy,Listeria monocytogenes risk,III,ALL
R-SYN-0001063,2026-01-21,Whole Milk,PeakFuel,Listeria monocytogenes risk,III,NY;CA;TX;NV
R-SYN-0001064,2026-02-06,Granola Bars,UrbanHarvest,Possible metal fragments,II,TX;CO;WA
R-SYN-0001065,2026-01-23,Organic Spinach,FarmNest,Packaging integrity issue,I,CA;UT;NV
R-SYN-0001066,2026-01-02,Protein Shake,PureRoot,Listeria monocytogenes risk,II,NY;CO
R-SYN-0001067,2025-12-25,Fresh Salad Mix,PureRoot,Listeria monocytogenes risk,II,NY;WA
R-SYN-0001068,2026-01-15,Organic Spinach,DailySource,Packaging integrity issue,II,WA;OR;AZ
R-SYN-0001069,2026-02-25,Frozen Dumplings,FarmNest,Undeclared peanut allergen,I,NY;OR
R-SYN-0001070,2025-12-03,Greek Yogurt,PeakFuel,Potential E. coli contamination,II,UT;TX
R-SYN-0001071,2026-03-31,Whole Milk,UrbanHarvest,Possible metal fragments,I,OR;NY;WA;UT
R-SYN-0001072,2026-02-22,Whole Milk,Green Valley,Potential E. coli contamination,III,NY;OR;CA
R-SYN-0001073,2026-01-22,Frozen Dumplings,PureRoot,Possible metal fragments,III,WA;CO;TX;NY
R-SYN-0001074,2026-02-25,Protein Shake,PureRoot,Undeclared peanut allergen,II,AZ;NY;WA
R-SYN-0001075,2026-03-20,Chicken Nuggets,FarmNest,Listeria monocytogenes risk,I,CO;NY
R-SYN-0001076,2026-01-08,Granola Bars,Green Valley,Possible metal fragments,I,WA;TX;CO
R-SYN-0001077,2026-03-22,Fresh Salad Mix,TrailJoy,Listeria monocytogenes risk,III,UT;NY
R-SYN-0001078,2025-12-28,Organic Spinach,SunBite,Listeria monocytogenes risk,II,ALL
R-SYN-0001079,2026-03-30,Organic Spinach,FarmNest,Undeclared peanut allergen,II,CA;UT;NV;CO
R-SYN-0001080,2026-01-21,Whole Milk,SunBite,Undeclared peanut allergen,I,NY;OR;UT
R-SYN-0001081,2026-01-29,Greek Yogurt,TrailJoy,Potential E. coli contamination,II,TX;CA;NV;CO
R-SYN-0001082,2026-03-18,Granola Bars,SunBite,Packaging integrity issue,III,WA;CA
R-SYN-0001083,2026-03-02,Fresh Salad Mix,PureRoot,Undeclared peanut allergen,II,NV;TX;WA;CO
R-SYN-0001084,2026-03-17,Protein Shake,SunBite,Possible metal fragments,II,AZ;TX
R-SYN-0001085,2025-12-07,Organic Spinach,FarmNest,Undeclared peanut allergen,II,NV;NY
R-SYN-0001086,2025-12-07,Granola Bars,PeakFuel,Possible metal fragments,III,AZ;OR;NV
R-SYN-0001087,2025-12-05,Frozen Dumplings,Green Valley,Undeclared peanut allergen,II,NV;CO
R-SYN-0001088,2025-12-29,Chicken Nuggets,SunBite,Potential E. coli contamination,II,NY;TX;UT
R-SYN-0001089,2026-03-15,Greek Yogurt,PureRoot,Possible metal fragments,I,NV;AZ;TX;CO
R-SYN-0001090,2025-12-04,Protein Shake,PureRoot,Listeria monocytogenes risk,II,UT;WA;CO
R-SYN-0001091,2026-03-21,Fresh Salad Mix,TrailJoy,Potential E. coli contamination,I,ALL
R-SYN-0001092,2025-12-13,Organic Spinach,UrbanHarvest,Packaging integrity issue,II,CA;AZ
R-SYN-0001093,2026-02-13,Greek Yogurt,PeakFuel,Listeria monocytogenes risk,I,WA;UT;NV
R-SYN-0001094,2026-03-03,Organic Spinach,FarmNest,Potential E. coli contamination,III,CA;NV;NY
R-SYN-0001095,2026-03-25,Frozen Dumplings,SunBite,Listeria monocytogenes risk,III,NY;AZ
R-SYN-0001096,2026-03-13,Frozen Dumplings,TrailJoy,Potential E. coli contamination,I,NY;UT;WA
R-SYN-0001097,2025-12-26,Greek Yogurt,PeakFuel,Listeria monocytogenes risk,II,CA;OR;UT;TX
R-SYN-0001098,2026-03-24,Organic Spinach,FarmNest,Packaging integrity issue,I,CO;OR;UT
R-SYN-0001099,2026-01-26,Granola Bars,TrailJoy,Listeria monocytogenes risk,III,UT;NV
R-SYN-0001100,2026-03-15,Protein Shake,PureRoot,Packaging integrity issue,I,UT;TX;NV;AZ
R-SYN-0001101,2026-01-31,Chicken Nuggets,UrbanHarvest,Listeria monocytogenes risk,III,NV;WA;NY
R-SYN-0001102,2026-03-18,Frozen Dumplings,SunBite,Possible metal fragments,II,WA;OR
R-SYN-0001103,2026-03-11,Frozen Dumplings,SunBite,Undeclared peanut allergen,II,WA;UT;AZ
R-SYN-0001104,2025-12-03,Organic Spinach,TrailJoy,Possible metal fragments,I,CO;CA
R-SYN-0001105,2026-03-25,Whole Milk,SunBite,Possible metal fragments,I,NV;WA;NY
R-SYN-0001106,2025-12-25,Fresh Salad Mix,UrbanHarvest,Undeclared peanut allergen,II,ALL
R-SYN-0001107,2026-02-07,Frozen Dumplings,FarmNest,Potential E. coli contamination,II,CA;OR;TX;NV
R-SYN-0001108,2026-01-03,Chicken Nuggets,SunBite,Potential E. coli contamination,III,NY;UT
R-SYN-0001109,2026-01-26,Whole Milk,DailySource,Undeclared peanut allergen,I,CA;NV;TX
R-SYN-0001110,2026-03-05,Frozen Dumplings,FarmNest,Packaging integrity issue,II,NY;OR
R-SYN-0001111,2026-01-20,Frozen Dumplings,DailySource,Potential E. coli contamination,II,NY;TX;UT
R-SYN-0001112,2026-01-17,Whole Milk,UrbanHarvest,Potential E. coli contamination,I,OR;CO;NY
R-SYN-0001113,2025-12-24,Chicken Nuggets,FarmNest,Potential E. coli contamination,III,OR;NV;WA
R-SYN-0001114,2025-12-12,Greek Yogurt,DailySource,Possible metal fragments,II,AZ;TX;UT
R-SYN-0001115,2026-02-07,Chicken Nuggets,PeakFuel,Potential E. coli contamination,II,WA;CA;TX;CO
R-SYN-0001116,2026-02-22,Fresh Salad Mix,FarmNest,Packaging integrity issue,II,ALL
R-SYN-0001117,2026-02-10,Chicken Nuggets,SunBite,Possible metal fragments,II,TX;UT;CO
R-SYN-0001118,2025-12-28,Frozen Dumplings,PureRoot,Listeria monocytogenes risk,I,AZ;CO;TX
R-SYN-0001119,2026-01-01,Chicken Nuggets,SunBite,Possible metal fragments,II,NY;WA;UT
R-SYN-0001120,2026-01-18,Organic Spinach,PureRoot,Potential E. coli contamination,III,CO;WA;CA
R-SYN-0001121,2026-03-04,Organic Spinach,PureRoot,Possible metal fragments,I,TX;OR
R-SYN-0001122,2026-02-08,Frozen Dumplings,PeakFuel,Listeria monocytogenes risk,III,OR;NY;NV;CA
R-SYN-0001123,2026-03-20,Fresh Salad Mix,UrbanHarvest,Possible metal fragments,I,CO;UT;OR
R-SYN-0001124,2026-01-02,Greek Yogurt,PureRoot,Possible metal fragments,III,UT;WA
R-SYN-0001125,2026-03-22,Greek Yogurt,UrbanHarvest,Possible metal fragments,I,CO;AZ
R-SYN-0001126,2026-03-17,Fresh Salad Mix,PeakFuel,Packaging integrity issue,II,CO;TX
R-SYN-0001127,2026-03-27,Protein Shake,TrailJoy,Listeria monocytogenes risk,II,NV;WA;NY;TX
R-SYN-0001128,2026-03-07,Organic Spinach,UrbanHarvest,Possible metal fragments,I,TX;CO;AZ;WA
R-SYN-0001129,2026-02-07,Fresh Salad Mix,UrbanHarvest,Possible metal fragments,III,TX;NY;WA
R-SYN-0001130,2026-02-05,Whole Milk,FarmNest,Packaging integrity issue,II,OR;NV;AZ
R-SYN-0001131,2026-02-23,Frozen Dumplings,SunBite,Potential E. coli contamination,I,ALL
R-SYN-0001132,2025-12-02,Fresh Salad Mix,SunBite,Listeria monocytogenes risk,II,TX;CO;OR;NV
R-SYN-0001133,2025-12-18,Organic Spinach,PeakFuel,Listeria monocytogenes risk,I,NV;TX;CO;WA
R-SYN-0001134,2026-03-16,Whole Milk,DailySource,Listeria monocytogenes risk,III,NV;CA;NY;TX
R-SYN-0001135,2026-01-26,Granola Bars,PeakFuel,Possible metal fragments,I,WA;CA;UT
R-SYN-0001136,2026-03-27,Organic Spinach,Green Valley,Undeclared peanut allergen,II,AZ;UT;TX;OR
R-SYN-0001137,2026-02-04,Protein Shake,PureRoot,Undeclared peanut allergen,II,NV;NY
R-SYN-0001138,2025-12-01,Fresh Salad Mix,FarmNest,Listeria monocytogenes risk,III,WA;TX;AZ
R-SYN-0001139,2025-12-19,Greek Yogurt,SunBite,Packaging integrity issue,II,OR;NY;CO;TX
R-SYN-0001140,2026-03-20,Frozen Dumplings,Green Valley,Listeria monocytogenes risk,I,CA;TX
R-SYN-0001141,2026-01-17,Fresh Salad Mix,Green Valley,Undeclared peanut allergen,III,NY;WA;AZ
R-SYN-0001142,2025-12-07,Protein Shake,PeakFuel,Undeclared peanut allergen,II,OR;CA;NY
R-SYN-0001143,2026-03-21,Greek Yogurt,Green Valley,Packaging integrity issue,III,ALL
R-SYN-0001144,2025-12-03,Frozen Dumplings,SunBite,Undeclared peanut allergen,I,TX;CO
R-SYN-0001145,2025-12-13,Whole Milk,TrailJoy,Listeria monocytogenes risk,I,TX;CO;AZ
R-SYN-0001146,2026-03-22,Protein Shake,PureRoot,Listeria monocytogenes risk,III,NY;UT;CO
R-SYN-0001147,2026-03-30,Greek Yogurt,Green Valley,Potential E. coli contamination,III,UT;CA;TX
R-SYN-0001148,2026-01-24,Granola Bars,SunBite,Undeclared peanut allergen,II,UT;NY;TX;CO
R-SYN-0001149,2026-03-17,Protein Shake,Green Valley,Possible metal fragments,I,ALL
R-SYN-0001150,2026-01-02,Greek Yogurt,PeakFuel,Possible metal fragments,II,UT;OR;WA
R-SYN-0001151,2025-12-26,Chicken Nuggets,PureRoot,Packaging integrity issue,III,NY;WA;AZ
R-SYN-0001152,2025-12-13,Granola Bars,PureRoot,Potential E. coli contamination,II,NY;WA;AZ
R-SYN-0001153,2026-01-28,Fresh Salad Mix,DailySource,Listeria monocytogenes risk,II,TX;NV;WA
R-SYN-0001154,2026-03-06,Whole Milk,UrbanHarvest,Potential E. coli contamination,II,OR;NV;NY;UT
R-SYN-0001155,2025-12-16,Whole Milk,PureRoot,Potential E. coli contamination,I,NY;AZ;TX
R-SYN-0001156,2026-03-22,Protein Shake,UrbanHarvest,Possible metal fragments,I,AZ;CA
R-SYN-0001157,2025-12-30,Whole Milk,TrailJoy,Listeria monocytogenes risk,II,UT;TX
R-SYN-0001158,2026-02-10,Granola Bars,TrailJoy,Packaging integrity issue,I,TX;NV;AZ;WA
R-SYN-0001159,2026-02-19,Whole Milk,TrailJoy,Undeclared peanut allergen,I,OR;NV
R-SYN-0001160,2026-03-16,Frozen Dumplings,DailySource,Undeclared peanut allergen,II,CA;OR
R-SYN-0001161,2026-03-29,Organic Spinach,DailySource,Possible metal fragments,I,UT;CA
R-SYN-0001162,2026-02-16,Organic Spinach,SunBite,Listeria monocytogenes risk,I,OR;UT;NY;NV
R-SYN-0001163,2026-02-08,Frozen Dumplings,UrbanHarvest,Listeria monocytogenes risk,II,CO;UT;NV;AZ
R-SYN-0001164,2025-12-05,Frozen Dumplings,UrbanHarvest,Packaging integrity issue,I,NY;TX
R-SYN-0001165,2026-02-18,Fresh Salad Mix,TrailJoy,Undeclared peanut allergen,I,UT;CA;AZ
R-SYN-0001166,2025-12-10,Organic Spinach,PeakFuel,Potential E. coli contamination,I,OR;AZ
R-SYN-0001167,2026-01-02,Fresh Salad Mix,PeakFuel,Undeclared peanut allergen,III,NY;AZ
R-SYN-0001168,2025-12-11,Greek Yogurt,PureRoot,Listeria monocytogenes risk,II,CO;UT
R-SYN-0001169,2026-02-24,Whole Milk,DailySource,Undeclared peanut allergen,I,TX;AZ;OR;UT
R-SYN-0001170,2026-01-06,Protein Shake,SunBite,Potential E. coli contamination,III,ALL
R-SYN-0001171,2026-03-30,Protein Shake,DailySource,Listeria monocytogenes risk,I,ALL
R-SYN-0001172,2026-03-05,Whole Milk,PeakFuel,Listeria monocytogenes risk,II,NY;WA
R-SYN-0001173,2025-12-04,Whole Milk,PureRoot,Listeria monocytogenes risk,III,WA;TX;NY
R-SYN-0001174,2026-02-05,Greek Yogurt,PeakFuel,Packaging integrity issue,II,TX;WA
R-SYN-0001175,2026-03-29,Chicken Nuggets,FarmNest,Possible metal fragments,I,AZ;OR;CA
R-SYN-0001176,2025-12-03,Frozen Dumplings,UrbanHarvest,Listeria monocytogenes risk,I,UT;AZ;CA
R-SYN-0001177,2026-02-03,Granola Bars,UrbanHarvest,Potential E. coli contamination,I,WA;OR;TX
R-SYN-0001178,2026-02-08,Greek Yogurt,PeakFuel,Packaging integrity issue,II,CA;WA
R-SYN-0001179,2026-03-17,Protein Shake,SunBite,Potential E. coli contamination,III,TX;UT
R-SYN-0001180,2026-02-24,Protein Shake,PureRoot,Listeria monocytogenes risk,II,OR;CO;TX;NV
R-SYN-0001181,2025-12-21,Protein Shake,UrbanHarvest,Possible metal fragments,II,TX;NY
R-SYN-0001182,2026-01-26,Chicken Nuggets,PeakFuel,Undeclared peanut allergen,I,NY;AZ
R-SYN-0001183,2025-12-06,Chicken Nuggets,FarmNest,Potential E. coli contamination,II,NY;OR
R-SYN-0001184,2025-12-09,Frozen Dumplings,FarmNest,Potential E. coli contamination,II,CA;CO;NV;TX
R-SYN-0001185,2026-01-30,Frozen Dumplings,Green Valley,Potential E. coli contamination,II,UT;NY
R-SYN-0001186,2025-12-25,Greek Yogurt,SunBite,Potential E. coli contamination,I,CO;AZ;OR
R-SYN-0001187,2026-02-27,Chicken Nuggets,PeakFuel,Possible metal fragments,II,AZ;CO;CA
R-SYN-0001188,2026-02-25,Organic Spinach,FarmNest,Listeria monocytogenes risk,III,AZ;CO
R-SYN-0001189,2026-03-28,Protein Shake,PureRoot,Possible metal fragments,I,ALL
R-SYN-0001190,2025-12-04,Fresh Salad Mix,SunBite,Possible metal fragments,III,UT;NY;CO
R-SYN-0001191,2025-12-05,Whole Milk,UrbanHarvest,Listeria monocytogenes risk,II,OR;WA;CA
R-SYN-0001192,2026-01-16,Whole Milk,SunBite,Listeria monocytogenes risk,II,OR;TX;CA
R-SYN-0001193,2026-01-27,Greek Yogurt,DailySource,Undeclared peanut allergen,II,NY;OR;WA;UT
R-SYN-0001194,2026-03-23,Granola Bars,Green Valley,Listeria monocytogenes risk,I,TX;CA;WA;NY
R-SYN-0001195,2026-03-31,Fresh Salad Mix,UrbanHarvest,Potential E. coli contamination,I,UT;NY;CA
R-SYN-0001196,2025-12-30,Granola Bars,FarmNest,Undeclared peanut allergen,II,WA;CA;UT
R-SYN-0001197,2025-12-02,Whole Milk,TrailJoy,Listeria monocytogenes risk,II,OR;UT
R-SYN-0001198,2026-01-14,Granola Bars,FarmNest,Packaging integrity issue,II,NY;WA;UT;TX
R-SYN-0001199,2026-02-06,Protein Shake,PeakFuel,Possible metal fragments,I,CO;NY;WA;NV
R-SYN-0001200,2026-03-19,Greek Yogurt,DailySource,Possible metal fragments,II,CO;AZ;WA
R-SYN-0001201,2026-01-31,Fresh Salad Mix,PureRoot,Listeria monocytogenes risk,I,TX;NY;OR
R-SYN-0001202,2025-12-05,Granola Bars,TrailJoy,Packaging integrity issue,II,OR;CA;NV;WA
R-SYN-0001203,2026-03-15,Fresh Salad Mix,Green Valley,Listeria monocytogenes risk,III,CA;TX;UT
R-SYN-0001204,2026-02-25,Frozen Dumplings,UrbanHarvest,Packaging integrity issue,I,AZ;CA;CO
R-SYN-0001205,2025-12-27,Organic Spinach,TrailJoy,Packaging integrity issue,I,NY;WA;AZ
R-SYN-0001206,2026-01-09,Greek Yogurt,PeakFuel,Possible metal fragments,II,WA;TX;CA
R-SYN-0001207,2026-03-31,Greek Yogurt,SunBite,Packaging integrity issue,I,CA;CO;WA
R-SYN-0001208,2026-03-24,Frozen Dumplings,PeakFuel,Listeria monocytogenes risk,II,UT;OR
R-SYN-0001209,2025-12-16,Chicken Nuggets,SunBite,Listeria monocytogenes risk,I,ALL
R-SYN-0001210,2026-03-13,Protein Shake,FarmNest,Packaging integrity issue,II,CO;OR;NY
R-SYN-0001211,2026-01-05,Frozen Dumplings,DailySource,Possible metal fragments,II,TX;CO;WA;NV
R-SYN-0001212,2026-03-13,Organic Spinach,PeakFuel,Listeria monocytogenes risk,I,OR;CA;AZ;NV
R-SYN-0001213,2025-12-07,Chicken Nuggets,Green Valley,Possible metal fragments,III,CO;OR;CA;TX
R-SYN-0001214,2026-02-14,Protein Shake,UrbanHarvest,Packaging integrity issue,II,ALL
R-SYN-0001215,2026-01-07,Greek Yogurt,UrbanHarvest,Packaging integrity issue,I,OR;UT
R-SYN-0001216,2025-12-03,Fresh Salad Mix,SunBite,Listeria monocytogenes risk,II,NY;OR;TX;AZ
R-SYN-0001217,2026-02-18,Whole Milk,PureRoot,Potential E. coli contamination,I,WA;TX
R-SYN-0001218,2026-01-05,Frozen Dumplings,DailySource,Listeria monocytogenes risk,I,WA;TX;CO;AZ
R-SYN-0001219,2025-12-07,Fresh Salad Mix,PureRoot,Potential E. coli contamination,I,TX;CO
R-SYN-0001220,2025-12-24,Whole Milk,Green Valley,Undeclared peanut allergen,I,NY;WA;TX
R-SYN-0001221,2026-02-27,Chicken Nuggets,DailySource,Possible metal fragments,I,UT;WA;CA
R-SYN-0001222,2026-01-16,Organic Spinach,SunBite,Undeclared peanut allergen,I,AZ;NV
R-SYN-0001223,2026-01-18,Frozen Dumplings,UrbanHarvest,Undeclared peanut allergen,II,UT;CO;TX;NV
R-SYN-0001224,2026-01-17,Chicken Nuggets,UrbanHarvest,Possible metal fragments,II,TX;CO
R-SYN-0001225,2026-02-05,Fresh Salad Mix,SunBite,Packaging integrity issue,I,TX;UT;WA
R-SYN-0001226,2026-03-02,Organic Spinach,UrbanHarvest,Potential E. coli contamination,I,NV;AZ;CA
R-SYN-0001227,2025-12-10,Greek Yogurt,PeakFuel,Potential E. coli contamination,II,UT;OR;WA;CO
R-SYN-0001228,2026-03-24,Frozen Dumplings,DailySource,Possible metal fragments,II,ALL
R-SYN-0001229,2026-02-06,Granola Bars,TrailJoy,Possible metal fragments,III,ALL
R-SYN-0001230,2026-03-05,Whole Milk,Green Valley,Undeclared peanut allergen,II,CA;AZ;UT;WA
R-SYN-0001231,2026-01-14,Frozen Dumplings,DailySource,Undeclared peanut allergen,I,ALL
R-SYN-0001232,2026-03-27,Chicken Nuggets,TrailJoy,Possible metal fragments,II,CA;UT
R-SYN-0001233,2026-03-28,Protein Shake,PureRoot,Potential E. coli contamination,II,ALL
R-SYN-0001234,2025-12-23,Fresh Salad Mix,FarmNest,Listeria monocytogenes risk,II,CO;TX
R-SYN-0001235,2025-12-07,Whole Milk,UrbanHarvest,Undeclared peanut allergen,I,WA;TX
R-SYN-0001236,2026-01-15,Organic Spinach,TrailJoy,Listeria monocytogenes risk,II,CA;UT;NV;AZ
R-SYN-0001237,2026-02-28,Organic Spinach,SunBite,Potential E. coli contamination,I,AZ;UT
R-SYN-0001238,2026-01-13,Protein Shake,PeakFuel,Undeclared peanut allergen,II,TX;UT
R-SYN-0001239,2026-02-27,Protein Shake,DailySource,Possible metal fragments,III,OR;AZ;NV
R-SYN-0001240,2026-01-20,Granola Bars,TrailJoy,Packaging integrity issue,III,UT;TX;CA;NY
R-SYN-0001241,2025-12-06,Fresh Salad Mix,DailySource,Possible metal fragments,I,WA;OR;AZ;CO
R-SYN-0001242,2026-03-05,Frozen Dumplings,UrbanHarvest,Undeclared peanut allergen,I,CO;TX;CA
R-SYN-0001243,2026-01-27,Organic Spinach,PeakFuel,Possible metal fragments,II,CA;OR
R-SYN-0001244,2025-12-12,Fresh Salad Mix,DailySource,Potential E. coli contamination,III,WA;UT
R-SYN-0001245,2026-02-11,Greek Yogurt,PureRoot,Packaging integrity issue,I,AZ;CA;OR;NY
R-SYN-0001246,2025-12-03,Granola Bars,TrailJoy,Potential E. coli contamination,I,NV;CA;UT
R-SYN-0001247,2026-03-18,Fresh Salad Mix,PeakFuel,Packaging integrity issue,II,UT;OR;TX;WA
R-SYN-0001248,2026-01-31,Protein Shake,FarmNest,Potential E. coli contamination,I,TX;WA;NV
R-SYN-0001249,2026-01-21,Granola Bars,UrbanHarvest,Packaging integrity issue,II,OR;UT;NV
R-SYN-0001250,2026-01-07,Organic Spinach,SunBite,Possible metal fragments,II,NY;CO;WA
R-SYN-0001251,2026-03-29,Chicken Nuggets,Green Valley,Listeria monocytogenes risk,I,UT;WA;CO;CA
R-SYN-0001252,2026-01-16,Frozen Dumplings,PeakFuel,Packaging integrity issue,II,NY;OR;NV
R-SYN-0001253,2025-12-21,Granola Bars,PeakFuel,Listeria monocytogenes risk,I,CA;WA
R-SYN-0001254,2026-03-17,Organic Spinach,FarmNest,Packaging integrity issue,III,UT;WA
R-SYN-0001255,2026-03-24,Granola Bars,PeakFuel,Potential E. coli contamination,II,UT;CA;OR
R-SYN-0001256,2026-03-01,Whole Milk,SunBite,Potential E. coli contamination,II,ALL
R-SYN-0001257,2026-03-22,Protein Shake,TrailJoy,Possible metal fragments,II,NV;TX;AZ;WA
R-SYN-0001258,2025-12-09,Granola Bars,FarmNest,Potential E. coli contamination,I,NV;AZ;WA
R-SYN-0001259,2025-12-01,Granola Bars,Green Valley,Undeclared peanut allergen,II,CA;TX
R-SYN-0001260,2026-01-13,Protein Shake,UrbanHarvest,Packaging integrity issue,II,AZ;WA;CO;OR
R-SYN-0001261,2026-03-27,Greek Yogurt,PureRoot,Potential E. coli contamination,III,UT;NV
R-SYN-0001262,2026-01-22,Frozen Dumplings,Green Valley,Packaging integrity issue,II,AZ;OR;TX
R-SYN-0001263,2025-12-14,Granola Bars,TrailJoy,Possible metal fragments,I,WA;CO;NY
R-SYN-0001264,2025-12-26,Frozen Dumplings,TrailJoy,Listeria monocytogenes risk,II,TX;AZ;OR
R-SYN-0001265,2026-01-26,Frozen Dumplings,UrbanHarvest,Listeria monocytogenes risk,II,WA;NY;OR
R-SYN-0001266,2026-02-28,Fresh Salad Mix,FarmNest,Packaging integrity issue,I,TX;UT;WA
R-SYN-0001267,2026-02-06,Greek Yogurt,DailySource,Undeclared peanut allergen,III,NY;TX
R-SYN-0001268,2026-02-06,Granola Bars,DailySource,Potential E. coli contamination,I,ALL
R-SYN-0001269,2026-02-04,Organic Spinach,FarmNest,Potential E. coli contamination,I,NV;AZ;TX
R-SYN-0001270,2026-02-08,Protein Shake,PeakFuel,Potential E. coli contamination,I,TX;CA;CO
R-SYN-0001271,2025-12-27,Whole Milk,DailySource,Listeria monocytogenes risk,II,OR;CO;AZ
R-SYN-0001272,2026-03-14,Greek Yogurt,SunBite,Undeclared peanut allergen,III,CO;NV;NY
R-SYN-0001273,2026-02-03,Greek Yogurt,PeakFuel,Potential E. coli contamination,I,UT;NV
R-SYN-0001274,2026-02-23,Whole Milk,PureRoot,Possible metal fragments,II,WA;NV
R-SYN-0001275,2026-01-24,Granola Bars,UrbanHarvest,Potential E. coli contamination,I,OR;CO;WA
R-SYN-0001276,2026-03-03,Greek Yogurt,PeakFuel,Possible metal fragments,III,OR;NY
R-SYN-0001277,2026-03-19,Protein Shake,FarmNest,Potential E. coli contamination,II,ALL
R-SYN-0001278,2025-12-07,Protein Shake,Green Valley,Listeria monocytogenes risk,III,ALL
R-SYN-0001279,2026-03-05,Granola Bars,PureRoot,Listeria monocytogenes risk,II,TX;UT;WA
R-SYN-0001280,2025-12-08,Fresh Salad Mix,DailySource,Possible metal fragments,I,TX;AZ;NV
R-SYN-0001281,2026-03-21,Protein Shake,SunBite,Possible metal fragments,I,UT;TX;AZ
R-SYN-0001282,2026-01-02,Whole Milk,Green Valley,Listeria monocytogenes risk,I,AZ;WA;NV;OR
R-SYN-0001283,2026-01-06,Organic Spinach,Green Valley,Undeclared peanut allergen,I,WA;OR
R-SYN-0001284,2026-01-30,Greek Yogurt,DailySource,Undeclared peanut allergen,II,TX;WA
R-SYN-0001285,2026-03-31,Fresh Salad Mix,SunBite,Listeria monocytogenes risk,II,CA;NV
R-SYN-0001286,2026-01-02,Granola Bars,PureRoot,Packaging integrity issue,I,NY;OR;NV;TX
R-SYN-0001287,2025-12-09,Granola Bars,DailySource,Listeria monocytogenes risk,II,UT;CO;NY
R-SYN-0001288,2026-03-19,Protein Shake,SunBite,Possible metal fragments,II,NV;TX
R-SYN-0001289,2026-03-09,Chicken Nuggets,UrbanHarvest,Potential E. coli contamination,I,CO;UT
R-SYN-0001290,2026-01-14,Fresh Salad Mix,TrailJoy,Potential E. coli contamination,I,CA;AZ;NY
R-SYN-0001291,2026-01-04,Whole Milk,PureRoot,Listeria monocytogenes risk,III,CA;OR;WA
R-SYN-0001292,2025-12-28,Protein Shake,UrbanHarvest,Potential E. coli contamination,I,NY;WA;NV;AZ
R-SYN-0001293,2026-03-17,Whole Milk,FarmNest,Packaging integrity issue,II,NV;TX
